neighbourhood_group,neighbourhood,lat,long,instant_bookable,cancellation_policy,room_type,construction_year,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,review_rate_number,calculated_host_listings_count,availability_365,occupancy_rate,estimated_occupied_nights,estimated_revenue,log_price
Queens,Flushing,40.75979,-73.81016,False,strict,Private room,2004.0,833,2,17.0,2019-06-22,0.21,5.0,4.0,308.0,0.15616438356164383,57.0,47481.0,6.725033642166843
Manhattan,Upper East Side,40.76883,-73.95353,True,flexible,Entire home/apt,2017.0,123,6,23.0,2018-01-07,0.31,3.0,1.0,0.0,1.0,365.0,44895.0,4.812184355372417
Manhattan,Harlem,40.82258,-73.95418,True,strict,Private room,2013.0,1080,2,67.0,2019-06-28,0.88,3.0,4.0,117.0,0.6794520547945205,248.0,267840.0,6.984716320118266
Manhattan,Harlem,40.82238,-73.95534,True,flexible,Private room,2005.0,102,2,48.0,2019-06-23,0.61,3.0,4.0,114.0,0.6876712328767123,251.0,25602.0,4.624972813284271
Manhattan,East Harlem,40.79106,-73.95058,False,moderate,Shared room,2006.0,240,2,107.0,2019-06-24,1.5,3.0,1.0,313.0,0.14246575342465753,52.0,12480.0,5.480638923341991
Manhattan,Harlem,40.82173,-73.95548,False,moderate,Private room,2006.0,194,2,33.0,2019-05-28,0.46,4.0,4.0,211.0,0.42191780821917807,154.0,29876.0,5.267858159063328
Brooklyn,Clinton Hill,40.68443,-73.96337,True,flexible,Entire home/apt,2013.0,671,3,124.0,2019-05-27,1.56,5.0,1.0,158.0,0.5671232876712329,207.0,138897.0,6.508769136971682
Manhattan,Harlem,40.82233,-73.95568,True,strict,Private room,2016.0,954,2,36.0,2019-05-19,0.54,2.0,4.0,133.0,0.6356164383561644,232.0,221328.0,6.860663671448287
Brooklyn,Bedford-Stuyvesant,40.68615,-73.93095,False,flexible,Private room,2005.0,662,2,38.0,2019-01-02,0.51,4.0,1.0,365.0,0.0,0.0,0.0,6.495265555937008
Manhattan,East Village,40.73131,-73.98609,True,flexible,Entire home/apt,2007.0,403,2,6.0,2018-09-05,0.09,1.0,1.0,156.0,0.5726027397260274,209.0,84227.0,5.998936561946683
Brooklyn,Clinton Hill,40.69413,-73.96389,True,strict,Private room,2006.0,114,2,89.0,2019-01-01,1.12,4.0,3.0,318.0,0.12876712328767123,47.0,5358.0,4.736198448394496
Brooklyn,Greenpoint,40.72103,-73.94798,False,moderate,Entire home/apt,2018.0,777,30,1.0,2014-09-12,0.02,4.0,1.0,0.0,1.0,365.0,283605.0,6.655440350367647
Brooklyn,Greenpoint,40.73319,-73.95623,False,flexible,Private room,2021.0,996,1,4.0,2017-12-28,0.18,5.0,1.0,0.0,1.0,365.0,363540.0,6.903747257584598
Brooklyn,Greenpoint,40.72166,-73.94037,False,strict,Entire home/apt,2006.0,1084,7,10.0,2019-01-01,0.13,5.0,1.0,81.0,0.7780821917808219,284.0,307856.0,6.988413181999592
Brooklyn,Downtown Brooklyn,40.69379,-73.98525,False,strict,Entire home/apt,2008.0,725,7,41.0,2019-01-12,0.55,1.0,1.0,0.0,1.0,365.0,264625.0,6.586171654854675
Brooklyn,Crown Heights,40.67231,-73.96032,True,flexible,Private room,2021.0,324,2,24.0,2019-07-03,0.3,5.0,1.0,30.0,0.9178082191780822,335.0,108540.0,5.780743515792329
Manhattan,Chelsea,40.75284,-74.00138,False,flexible,Private room,2021.0,221,2,251.0,2019-07-03,3.15,5.0,1.0,157.0,0.5698630136986301,208.0,45968.0,5.3981627015177525
Manhattan,Harlem,40.81024,-73.94154,True,flexible,Private room,2003.0,791,4,41.0,2019-06-20,0.52,3.0,2.0,119.0,0.673972602739726,246.0,194586.0,6.673297967767654
Manhattan,Harlem,40.80997,-73.93992,True,moderate,Private room,2003.0,791,5,29.0,2019-05-18,0.4,3.0,2.0,186.0,0.4904109589041096,179.0,141589.0,6.673297967767654
Manhattan,Lower East Side,40.72125,-73.99272,True,flexible,Private room,2009.0,1064,1,322.0,2019-07-04,4.46,2.0,1.0,84.0,0.7698630136986301,281.0,298984.0,6.96979066990159
Brooklyn,Bushwick,40.69763,-73.93102,True,flexible,Private room,2018.0,341,1,18.0,2016-10-03,0.35,3.0,1.0,60.0,0.8356164383561644,305.0,104005.0,5.831882477283517
Brooklyn,Williamsburg,40.71622,-73.96042,True,strict,Private room,2013.0,764,1,8.0,2015-01-07,0.1,3.0,1.0,0.0,1.0,365.0,278860.0,6.638567789166521
Brooklyn,Park Slope,40.67507,-73.97792,True,moderate,Entire home/apt,2003.0,484,5,22.0,2019-05-09,0.28,2.0,1.0,189.0,0.4821917808219178,176.0,85184.0,6.182084906716632
Manhattan,Upper East Side,40.76744,-73.96118,True,moderate,Entire home/apt,2010.0,870,1,225.0,2019-06-18,2.83,3.0,1.0,19.0,0.947945205479452,346.0,301020.0,6.76849321164863
Manhattan,Greenwich Village,40.73336,-73.99836,False,moderate,Private room,2020.0,389,21,79.0,2019-07-07,1.04,5.0,2.0,34.0,0.9068493150684932,331.0,128759.0,5.963579343618446
Brooklyn,Gowanus,40.67869,-73.99197,True,moderate,Entire home/apt,2010.0,538,8,7.0,2019-04-27,0.14,2.0,1.0,0.0,1.0,365.0,196370.0,6.2878585601617845
Staten Island,Tompkinsville,40.63132,-74.08799,True,strict,Private room,2007.0,1186,1,20.0,2016-11-06,0.26,4.0,1.0,323.0,0.11506849315068493,42.0,49812.0,7.078341579557671
Manhattan,Harlem,40.80394,-73.9506,True,flexible,Private room,2017.0,57,4,18.0,2019-04-25,0.23,3.0,1.0,280.0,0.2328767123287671,85.0,4845.0,4.04305126783455
Brooklyn,Crown Heights,40.67828,-73.95646,False,strict,Private room,2020.0,1070,2,37.0,2015-11-10,0.52,5.0,1.0,2.0,0.9945205479452055,363.0,388410.0,6.975413927455952
Brooklyn,Bedford-Stuyvesant,40.68407,-73.93944,True,moderate,Private room,2009.0,60,3,36.0,2019-06-23,3.04,4.0,2.0,32.0,0.9123287671232877,333.0,19980.0,4.0943445622221
Brooklyn,Prospect Heights,40.67919,-73.97191,False,moderate,Entire home/apt,2005.0,841,4,0.0,,,2.0,1.0,83.0,0.7726027397260274,282.0,237162.0,6.734591659972948
Manhattan,Chelsea,40.73588,-73.99224,True,strict,Private room,2019.0,1055,180,2.0,2019-06-02,0.07,1.0,1.0,263.0,0.27945205479452057,102.0,107610.0,6.961296045910167
Brooklyn,Clinton Hill,40.68334,-73.96704,True,flexible,Private room,2017.0,454,3,126.0,2019-06-27,3.59,1.0,2.0,120.0,0.6712328767123288,245.0,111230.0,6.118097198041348
Brooklyn,Prospect-Lefferts Gardens,40.66229,-73.96296,False,strict,Private room,2015.0,397,1,84.0,2016-10-08,1.06,3.0,1.0,188.0,0.4849315068493151,177.0,70269.0,5.983936280687191
Manhattan,Gramercy,40.7349,-73.98549,False,flexible,Entire home/apt,2009.0,870,3,26.0,2019-06-23,0.41,5.0,2.0,23.0,0.936986301369863,342.0,297540.0,6.76849321164863
Brooklyn,Bedford-Stuyvesant,40.6938,-73.94698,False,moderate,Private room,2016.0,813,1,37.0,2019-06-10,0.48,3.0,3.0,325.0,0.1095890410958904,40.0,32520.0,6.70073110954781
Brooklyn,Clinton Hill,40.68673,-73.96252,False,moderate,Entire home/apt,2011.0,996,2,267.0,2019-06-19,3.37,2.0,1.0,266.0,0.27123287671232876,99.0,98604.0,6.903747257584598
Brooklyn,Prospect Heights,40.67378,-73.96471,False,flexible,Entire home/apt,2010.0,1196,3,11.0,2014-12-26,0.14,3.0,1.0,0.0,1.0,365.0,436540.0,7.086737934510577
Manhattan,Washington Heights,40.83783,-73.93832,False,flexible,Entire home/apt,2018.0,57,5,47.0,2019-06-12,0.59,1.0,1.0,9.0,0.9753424657534246,356.0,20292.0,4.04305126783455
Brooklyn,Midwood,40.62908,-73.95965,True,flexible,Private room,2003.0,343,7,1.0,2012-12-12,0.01,5.0,1.0,87.0,0.7616438356164383,278.0,95354.0,5.8377304471659395
Manhattan,East Village,40.72632,-73.97907,False,strict,Private room,2005.0,230,1,137.0,2019-06-20,1.98,3.0,2.0,298.0,0.18356164383561643,67.0,15410.0,5.438079308923196
Manhattan,Upper West Side,40.77627,-73.98365,True,flexible,Entire home/apt,2008.0,285,10,9.0,2017-06-09,0.19,2.0,1.0,0.0,1.0,365.0,104025.0,5.652489180268651
Brooklyn,Bushwick,40.70738,-73.92213,True,moderate,Private room,2006.0,198,1,0.0,,,2.0,1.0,0.0,1.0,365.0,72270.0,5.288267030694535
Manhattan,Upper East Side,40.77613,-73.94872,True,strict,Entire home/apt,2016.0,58,4,1.0,2016-05-24,0.03,3.0,1.0,0.0,1.0,365.0,21170.0,4.060443010546419
Manhattan,Upper West Side,40.77837,-73.97964,False,strict,Entire home/apt,2018.0,871,7,23.0,2019-03-02,0.29,3.0,1.0,0.0,1.0,365.0,317915.0,6.769641976852503
Manhattan,Washington Heights,40.85123,-73.93223,False,strict,Private room,2017.0,1037,15,4.0,2019-01-01,0.05,3.0,3.0,353.0,0.03287671232876712,12.0,12444.0,6.9440872082295275
Brooklyn,Greenpoint,40.73184,-73.95802,False,strict,Private room,2013.0,1198,11,11.0,2018-08-31,0.23,2.0,3.0,11.0,0.9698630136986301,354.0,424092.0,7.088408778675395
Manhattan,Lower East Side,40.71921,-73.99116,False,flexible,Private room,2021.0,603,2,540.0,2019-07-06,6.95,1.0,1.0,179.0,0.5095890410958904,186.0,112158.0,6.401917196727186
Brooklyn,Williamsburg,40.71699,-73.95817,False,flexible,Entire home/apt,2022.0,1188,5,0.0,,,4.0,1.0,0.0,1.0,365.0,433620.0,7.080026499922591
Manhattan,Chelsea,40.74372,-74.00021,False,flexible,Entire home/apt,2008.0,907,7,26.0,2019-05-13,0.37,4.0,1.0,330.0,0.0958904109589041,35.0,31745.0,6.810142450115136
Queens,College Point,40.78417,-73.83875,True,moderate,Entire home/apt,2012.0,1130,2,47.0,2019-06-11,0.61,3.0,1.0,361.0,0.010958904109589041,4.0,4520.0,7.029972911706386
Manhattan,Upper East Side,40.77389,-73.951,False,strict,Entire home/apt,2009.0,1136,2,0.0,,,3.0,1.0,0.0,1.0,365.0,414640.0,7.035268599281097
Manhattan,Tribeca,40.71969,-74.00876,True,flexible,Entire home/apt,2013.0,227,3,5.0,2015-10-04,0.08,2.0,1.0,177.0,0.5150684931506849,188.0,42676.0,5.424950017481403
Manhattan,East Village,40.7225,-73.98267,True,moderate,Entire home/apt,2008.0,1005,5,4.0,2015-01-03,0.05,2.0,1.0,0.0,1.0,365.0,366825.0,6.912742820493176
Brooklyn,Bedford-Stuyvesant,40.69165,-73.95456,True,flexible,Entire home/apt,2008.0,259,5,224.0,2019-06-21,2.82,3.0,1.0,77.0,0.7890410958904109,288.0,74592.0,5.556828061699537
Queens,Long Island City,40.7529,-73.92985,True,moderate,Private room,2009.0,271,2,26.0,2014-07-13,0.33,1.0,3.0,249.0,0.3178082191780822,116.0,31436.0,5.602118820879701
Brooklyn,Sunset Park,40.66059,-73.99361,True,flexible,Entire home/apt,2021.0,71,10,8.0,2018-06-23,0.17,2.0,2.0,176.0,0.5178082191780822,189.0,13419.0,4.2626798770413155
Brooklyn,Williamsburg,40.71733,-73.9531,True,strict,Entire home/apt,2017.0,297,2,11.0,2019-04-27,0.23,3.0,1.0,0.0,1.0,365.0,108405.0,5.6937321388027
Brooklyn,Prospect Heights,40.67922,-73.96907,True,moderate,Entire home/apt,2005.0,1077,7,6.0,2018-01-03,0.08,2.0,1.0,0.0,1.0,365.0,393105.0,6.981934677156389
Manhattan,Midtown,40.76188,-73.97193,False,flexible,Entire home/apt,2019.0,139,5,15.0,2017-01-03,0.22,2.0,1.0,0.0,1.0,365.0,50735.0,4.9344739331306915
Manhattan,East Village,40.72876,-73.98413,False,moderate,Private room,2022.0,671,7,0.0,,,5.0,1.0,31.0,0.915068493150685,334.0,224114.0,6.508769136971682
Brooklyn,Prospect Heights,40.68062,-73.97042,True,moderate,Private room,2018.0,458,2,24.0,2015-08-31,0.33,3.0,1.0,0.0,1.0,365.0,167170.0,6.126869184114185
Manhattan,West Village,40.73126,-74.00502,True,strict,Entire home/apt,2007.0,1085,7,7.0,2018-10-13,0.1,1.0,1.0,365.0,0.0,0.0,0.0,6.98933526597456
Manhattan,Greenwich Village,40.73075,-73.99265,True,flexible,Entire home/apt,2012.0,444,3,17.0,2016-11-26,0.21,4.0,1.0,356.0,0.024657534246575342,9.0,3996.0,6.095824562432225
Manhattan,East Village,40.73345,-73.98956,False,moderate,Entire home/apt,2022.0,617,2,66.0,2019-07-01,0.93,4.0,1.0,334.0,0.08493150684931507,31.0,19127.0,6.424869023905388
Brooklyn,Prospect Heights,40.6763,-73.96528,True,moderate,Entire home/apt,2003.0,799,14,13.0,2019-01-26,0.17,3.0,1.0,22.0,0.9397260273972603,343.0,274057.0,6.683360945766275
Brooklyn,Bushwick,40.70366,-73.9269,False,moderate,Entire home/apt,2019.0,881,15,22.0,2016-10-22,0.28,3.0,1.0,0.0,1.0,365.0,321565.0,6.78105762593618
Manhattan,Chelsea,40.7466,-73.99219,False,moderate,Private room,2007.0,1145,10,30.0,2016-10-12,0.4,2.0,1.0,365.0,0.0,0.0,0.0,7.0431599159883405
Manhattan,Chelsea,40.74712,-73.99514,True,moderate,Private room,2015.0,971,3,26.0,2019-05-27,0.36,4.0,2.0,18.0,0.9506849315068493,347.0,336937.0,6.878326468291325
Manhattan,Lower East Side,40.71892,-73.98627,False,flexible,Entire home/apt,2007.0,491,3,50.0,2019-06-30,0.63,5.0,1.0,1.0,0.9972602739726028,364.0,178724.0,6.19644412779452
Manhattan,Chinatown,40.71593,-73.99031,False,moderate,Entire home/apt,2019.0,471,4,14.0,2019-05-28,0.31,3.0,1.0,18.0,0.9506849315068493,347.0,163437.0,6.154858094016418
Brooklyn,Williamsburg,40.71541,-73.94464,False,strict,Private room,2008.0,639,4,80.0,2017-10-18,1.08,4.0,1.0,245.0,0.3287671232876712,120.0,76680.0,6.459904454377535
Manhattan,Upper West Side,40.77886,-73.98444,False,moderate,Entire home/apt,2013.0,966,7,1.0,2013-11-09,0.01,3.0,1.0,0.0,1.0,365.0,352590.0,6.873163834212518
Manhattan,Hell's Kitchen,40.76194,-73.99346,False,flexible,Entire home/apt,2005.0,440,1,33.0,2016-03-30,0.44,4.0,1.0,0.0,1.0,365.0,160600.0,6.0867747269123065
Queens,Astoria,40.75665,-73.92015,False,moderate,Entire home/apt,2005.0,693,30,15.0,2019-04-30,0.19,3.0,8.0,268.0,0.26575342465753427,97.0,67221.0,6.541029999189903
Manhattan,Washington Heights,40.84714,-73.94172,False,moderate,Entire home/apt,2019.0,307,60,22.0,2019-04-17,0.28,1.0,1.0,226.0,0.38082191780821917,139.0,42673.0,5.726847747587197
Queens,Flushing,40.76074,-73.80969,True,flexible,Private room,2013.0,731,3,8.0,2019-01-04,0.17,2.0,4.0,342.0,0.06301369863013699,23.0,16813.0,6.594413459749778
Manhattan,Harlem,40.8129,-73.95213,False,strict,Private room,2018.0,529,1,4.0,2015-01-02,0.06,1.0,2.0,0.0,1.0,365.0,193085.0,6.270988431858299
Brooklyn,Bushwick,40.70234,-73.92424,False,strict,Entire home/apt,2016.0,857,1,34.0,2019-07-01,0.45,1.0,1.0,365.0,0.0,0.0,0.0,6.75343791859778
Brooklyn,Flatbush,40.62961,-73.9572,False,moderate,Entire home/apt,2008.0,193,1,219.0,2019-06-13,2.91,1.0,1.0,237.0,0.3506849315068493,128.0,24704.0,5.262690188904886
Manhattan,West Village,40.73574,-74.00056,True,flexible,Entire home/apt,2012.0,1052,7,0.0,,,4.0,1.0,0.0,1.0,365.0,383980.0,6.9584483932976555
Manhattan,Lower East Side,40.71312,-73.99033,False,strict,Entire home/apt,2017.0,583,6,23.0,2019-05-20,0.3,3.0,1.0,0.0,1.0,365.0,212795.0,6.368187186350492
Brooklyn,Clinton Hill,40.69691,-73.96713,True,flexible,Private room,2004.0,135,1,8.0,2019-05-26,0.1,2.0,1.0,83.0,0.7726027397260274,282.0,38070.0,4.90527477843843
Brooklyn,Prospect-Lefferts Gardens,40.66251,-73.95374,True,strict,Entire home/apt,2015.0,440,2,11.0,2019-06-27,0.18,1.0,1.0,35.0,0.9041095890410958,330.0,145200.0,6.0867747269123065
Manhattan,Lower East Side,40.72003,-73.98693,True,moderate,Entire home/apt,2003.0,421,2,220.0,2019-06-21,2.97,1.0,1.0,268.0,0.26575342465753427,97.0,40837.0,6.042632833682381
Brooklyn,Williamsburg,40.7141,-73.96477,False,moderate,Entire home/apt,2015.0,431,3,8.0,2017-09-25,0.13,5.0,1.0,0.0,1.0,365.0,157315.0,6.066108090103747
Brooklyn,Williamsburg,40.70694,-73.95307,False,strict,Private room,2010.0,280,18,5.0,2019-05-11,0.06,4.0,6.0,112.0,0.6931506849315069,253.0,70840.0,5.634789603169249
Brooklyn,Bedford-Stuyvesant,40.68941,-73.95247,True,flexible,Private room,2013.0,660,2,2.0,2015-08-02,0.04,5.0,1.0,0.0,1.0,365.0,240900.0,6.492239835020471
Brooklyn,Bushwick,40.7077,-73.92212,True,moderate,Private room,2018.0,244,30,51.0,2017-05-24,0.67,1.0,1.0,7.0,0.9808219178082191,358.0,87352.0,5.497168225293202
Manhattan,Lower East Side,40.71275,-73.98682,True,moderate,Private room,2013.0,891,1,7.0,2015-08-15,0.12,3.0,1.0,0.0,1.0,365.0,325215.0,6.792344427470809
Manhattan,Upper West Side,40.78689,-73.97314,False,flexible,Entire home/apt,2015.0,422,30,93.0,2019-06-08,1.24,3.0,1.0,284.0,0.2219178082191781,81.0,34182.0,6.045005314036012
Manhattan,Upper West Side,40.78429,-73.97815,False,moderate,Private room,2015.0,171,2,220.0,2019-06-23,2.85,4.0,1.0,1.0,0.9972602739726028,364.0,62244.0,5.14166355650266
Brooklyn,Bushwick,40.7016,-73.91868,True,strict,Entire home/apt,2008.0,278,5,6.0,2015-09-27,0.1,4.0,1.0,0.0,1.0,365.0,101470.0,5.627621113690637
Brooklyn,Bedford-Stuyvesant,40.68196,-73.95168,True,flexible,Entire home/apt,2006.0,116,5,15.0,2019-06-04,0.25,1.0,1.0,94.0,0.7424657534246575,271.0,31436.0,4.7535901911063645
Brooklyn,Kensington,40.64651,-73.97662,False,flexible,Entire home/apt,2014.0,284,4,20.0,2017-09-10,0.26,1.0,1.0,0.0,1.0,365.0,103660.0,5.648974238161206
Manhattan,East Village,40.73031,-73.98426,False,moderate,Entire home/apt,2009.0,1060,1,0.0,,,3.0,1.0,0.0,1.0,365.0,386900.0,6.966024187106113
Manhattan,Upper East Side,40.76714,-73.95922,False,flexible,Entire home/apt,2021.0,160,1,187.0,2019-05-24,2.36,3.0,1.0,221.0,0.39452054794520547,144.0,23040.0,5.075173815233827
Queens,Flushing,40.76,-73.81117,True,moderate,Private room,2005.0,929,2,17.0,2018-10-07,0.22,4.0,4.0,314.0,0.13972602739726028,51.0,47379.0,6.834108738813838
Brooklyn,Prospect-Lefferts Gardens,40.6593,-73.95686,True,flexible,Private room,2011.0,93,3,46.0,2019-06-06,0.82,5.0,3.0,311.0,0.14794520547945206,54.0,5022.0,4.532599493153256
Queens,Flushing,40.76014,-73.81146,True,moderate,Private room,2003.0,599,2,39.0,2019-06-07,0.52,5.0,4.0,292.0,0.2,73.0,43727.0,6.395261598115449
Manhattan,Harlem,40.80712,-73.95316,True,strict,Private room,2012.0,177,2,15.0,2018-05-16,0.2,1.0,1.0,361.0,0.010958904109589041,4.0,708.0,5.176149732573829
Brooklyn,Prospect Heights,40.68099,-73.97446,False,strict,Entire home/apt,2011.0,907,5,145.0,2019-07-01,1.82,4.0,1.0,0.0,1.0,365.0,331055.0,6.810142450115136
Manhattan,Inwood,40.86585,-73.92693,True,flexible,Entire home/apt,2005.0,579,4,16.0,2018-05-11,0.2,5.0,1.0,0.0,1.0,365.0,211335.0,6.361302477572996
Brooklyn,Crown Heights,40.67525,-73.9486,False,flexible,Entire home/apt,2008.0,1158,7,52.0,2019-06-15,0.67,3.0,1.0,56.0,0.8465753424657534,309.0,357822.0,7.05444965813294
Brooklyn,Carroll Gardens,40.67771,-73.99428,False,moderate,Entire home/apt,2009.0,75,2,82.0,2016-02-29,1.08,3.0,1.0,0.0,1.0,365.0,27375.0,4.31748811353631
Manhattan,West Village,40.73118,-74.0029,False,strict,Entire home/apt,2012.0,807,2,97.0,2019-04-10,1.47,3.0,1.0,40.0,0.8904109589041096,325.0,262275.0,6.693323668269949
Brooklyn,Williamsburg,40.7106,-73.96532,True,flexible,Private room,2010.0,339,2,35.0,2019-05-04,0.55,5.0,2.0,365.0,0.0,0.0,0.0,5.82600010738045
Manhattan,Upper East Side,40.77815,-73.95902,True,strict,Entire home/apt,2018.0,549,31,8.0,2013-06-28,0.1,5.0,1.0,273.0,0.25205479452054796,92.0,50508.0,6.3080984415095305
Brooklyn,Williamsburg,40.71427,-73.94671,True,strict,Entire home/apt,2015.0,91,3,166.0,2019-06-20,2.15,1.0,2.0,151.0,0.5863013698630137,214.0,19474.0,4.51085950651685
Brooklyn,Williamsburg,40.71731,-73.95627,False,strict,Entire home/apt,2020.0,691,30,0.0,,,4.0,1.0,159.0,0.5643835616438356,206.0,142346.0,6.53813982376767
Brooklyn,Bushwick,40.68646,-73.91313,False,strict,Entire home/apt,2013.0,778,3,38.0,2019-05-20,0.51,3.0,4.0,354.0,0.030136986301369864,11.0,8558.0,6.656726524178391
Manhattan,Greenwich Village,40.73132,-73.99979,True,strict,Entire home/apt,2017.0,779,30,17.0,2019-06-30,0.27,3.0,1.0,231.0,0.36712328767123287,134.0,104386.0,6.658011045870748
Brooklyn,Williamsburg,40.71171,-73.96694,False,flexible,Entire home/apt,2003.0,361,5,26.0,2019-04-22,0.41,2.0,2.0,14.0,0.9616438356164384,351.0,126711.0,5.8888779583328805
Manhattan,Washington Heights,40.84764,-73.93875,False,strict,Shared room,2012.0,1096,1,31.0,2018-10-08,0.4,4.0,1.0,364.0,0.0027397260273972603,1.0,1096.0,6.999422467507961
Manhattan,Upper East Side,40.7704,-73.95024,True,flexible,Entire home/apt,2022.0,733,1,15.0,2014-09-06,0.19,2.0,1.0,188.0,0.4849315068493151,177.0,129741.0,6.597145701886651
Manhattan,Washington Heights,40.85016,-73.93178,True,flexible,Entire home/apt,2009.0,879,3,106.0,2019-07-04,1.43,4.0,1.0,331.0,0.09315068493150686,34.0,29886.0,6.778784897685177
Brooklyn,Crown Heights,40.67434,-73.95728,False,moderate,Entire home/apt,2004.0,805,2,37.0,2019-05-19,0.58,2.0,2.0,230.0,0.3698630136986301,135.0,108675.0,6.690842277418564
Brooklyn,Gowanus,40.66893,-73.99404,False,moderate,Shared room,2013.0,998,2,155.0,2019-07-01,2.11,1.0,1.0,325.0,0.1095890410958904,40.0,39920.0,6.905753276311464
Manhattan,Greenwich Village,40.72977,-74.00164,False,flexible,Entire home/apt,2007.0,864,2,12.0,2019-05-15,0.18,1.0,1.0,90.0,0.7534246575342466,275.0,237600.0,6.761572768804055
Queens,Astoria,40.76488,-73.9297,True,strict,Entire home/apt,2013.0,1163,30,0.0,,,1.0,1.0,0.0,1.0,365.0,424495.0,7.0587581525186645
Manhattan,Civic Center,40.7123,-73.99946,True,moderate,Private room,2017.0,65,4,8.0,2019-04-21,0.11,2.0,2.0,7.0,0.9808219178082191,358.0,23270.0,4.174387269895637
Brooklyn,Flatbush,40.6489,-73.96872,False,flexible,Entire home/apt,2010.0,395,5,3.0,2019-04-30,0.06,4.0,1.0,189.0,0.4821917808219178,176.0,69520.0,5.978885764901122
Manhattan,Harlem,40.80925,-73.95541,False,flexible,Private room,2005.0,731,2,45.0,2019-07-04,0.64,4.0,2.0,310.0,0.1506849315068493,55.0,40205.0,6.594413459749778
Manhattan,East Village,40.72957,-73.98406,False,flexible,Private room,2009.0,141,5,8.0,2015-11-05,0.14,2.0,1.0,0.0,1.0,365.0,51465.0,4.948759890378168
Manhattan,Lower East Side,40.72034,-73.98585,False,flexible,Private room,2013.0,1043,15,25.0,2018-10-10,0.46,5.0,1.0,35.0,0.9041095890410958,330.0,344190.0,6.949856455000773
Manhattan,Upper West Side,40.79279,-73.97131,False,strict,Private room,2009.0,64,1,100.0,2019-07-05,1.41,2.0,3.0,98.0,0.7315068493150685,267.0,17088.0,4.1588830833596715
Manhattan,Harlem,40.80845,-73.94435,True,moderate,Entire home/apt,2015.0,101,1,64.0,2019-07-01,1.37,2.0,1.0,135.0,0.6301369863013698,230.0,23230.0,4.61512051684126
Brooklyn,Flatbush,40.6483,-73.9644,True,strict,Private room,2021.0,497,1,8.0,2015-10-19,0.1,2.0,1.0,283.0,0.22465753424657534,82.0,40754.0,6.208590026096629
Manhattan,Hell's Kitchen,40.76616,-73.98411,False,strict,Entire home/apt,2018.0,788,7,33.0,2019-05-02,0.42,1.0,1.0,0.0,1.0,365.0,287620.0,6.669498089857879
Brooklyn,Park Slope,40.67422,-73.98097,True,strict,Private room,2011.0,548,2,11.0,2018-10-29,0.14,5.0,2.0,158.0,0.5671232876712329,207.0,113436.0,6.306275286948016
Manhattan,East Harlem,40.80215,-73.93889,True,moderate,Private room,2003.0,1181,1,4.0,2019-06-26,0.1,2.0,5.0,0.0,1.0,365.0,431065.0,7.074116816197362
Brooklyn,Williamsburg,40.71373,-73.94958,True,moderate,Entire home/apt,2011.0,437,3,31.0,2015-09-27,0.4,5.0,1.0,365.0,0.0,0.0,0.0,6.07993319509559
Manhattan,Chelsea,40.73818,-73.9977,False,flexible,Entire home/apt,2006.0,619,2,82.0,2019-06-08,2.02,3.0,3.0,157.0,0.5698630136986301,208.0,128752.0,6.428105272684596
